x0,x1,x2,fitness0.5,fitness1,fitness1.5,fitness2,fitness2.5,fitness3,fitness3.5,fitness4,fitness4.5,fitness5,fitness5.5,fitness6,fitness6.5,fitness7,fitness7.5,fitness8,fitness8.5,fitness9,fitness9.5,fitness10,fitness10.5
3,9,2.5,-0.331,-0.181,-0.378,-0.03,-0.116,-0.431,-0.19,0.06,-0.026,-0.275,-0.424,-0.381,-0.213,-0.037,0.06,0.052,-0.041,-0.176,-0.305,-0.395,-0.43
3,9,3,-0.646,-0.495,-0.693,-0.344,-0.431,-0.745,-0.505,-0.255,-0.341,-0.589,-0.739,-0.696,-0.528,-0.352,-0.254,-0.263,-0.356,-0.491,-0.62,-0.71,-0.745
3,9,3.5,-0.406,-0.255,-0.453,-0.104,-0.19,-0.505,-0.265,-0.014,-0.1,-0.349,-0.498,-0.456,-0.288,-0.112,-0.014,-0.022,-0.116,-0.25,-0.38,-0.47,-0.505
3,9,4,-0.156,-0.005,-0.202,0.146,0.06,-0.255,-0.014,0.236,0.15,-0.099,-0.248,-0.205,-0.037,0.139,0.236,0.228,0.135,0,-0.129,-0.22,-0.254
3,9,4.5,-0.242,-0.091,-0.288,0.06,-0.026,-0.341,-0.1,0.15,0.064,-0.185,-0.334,-0.291,-0.123,0.053,0.15,0.142,0.049,-0.086,-0.215,-0.305,-0.34
3,9,5,-0.49,-0.339,-0.537,-0.189,-0.275,-0.589,-0.349,-0.099,-0.185,-0.434,-0.583,-0.54,-0.372,-0.196,-0.099,-0.107,-0.2,-0.335,-0.464,-0.554,-0.589
3,9,5.5,-0.64,-0.489,-0.686,-0.338,-0.424,-0.739,-0.498,-0.248,-0.334,-0.583,-0.732,-0.689,-0.521,-0.345,-0.248,-0.256,-0.349,-0.484,-0.613,-0.704,-0.738
3,9,6,-0.597,-0.446,-0.644,-0.295,-0.381,-0.696,-0.456,-0.205,-0.291,-0.54,-0.689,-0.647,-0.479,-0.303,-0.205,-0.213,-0.307,-0.441,-0.571,-0.661,-0.696
3,9,6.5,-0.429,-0.278,-0.476,-0.127,-0.213,-0.528,-0.288,-0.037,-0.123,-0.372,-0.521,-0.479,-0.311,-0.135,-0.037,-0.045,-0.139,-0.273,-0.403,-0.493,-0.528
3,9,7,-0.253,-0.102,-0.3,0.049,-0.037,-0.352,-0.112,0.139,0.053,-0.196,-0.345,-0.303,-0.135,0.041,0.139,0.131,0.037,-0.097,-0.227,-0.317,-0.352
3,9,7.5,-0.155,-0.004,-0.202,0.147,0.06,-0.254,-0.014,0.236,0.15,-0.099,-0.248,-0.205,-0.037,0.139,0.236,0.228,0.135,0,-0.129,-0.219,-0.254
3,9,8,-0.164,-0.013,-0.21,0.138,0.052,-0.263,-0.022,0.228,0.142,-0.107,-0.256,-0.213,-0.045,0.131,0.228,0.22,0.127,-0.008,-0.137,-0.227,-0.262
3,9,8.5,-0.257,-0.106,-0.304,0.045,-0.041,-0.356,-0.116,0.135,0.049,-0.2,-0.349,-0.307,-0.139,0.037,0.135,0.127,0.033,-0.101,-0.231,-0.321,-0.356
3,9,9,-0.391,-0.241,-0.438,-0.09,-0.176,-0.491,-0.25,0,-0.086,-0.335,-0.484,-0.441,-0.273,-0.097,0,-0.008,-0.101,-0.236,-0.365,-0.455,-0.49
3,9,9.5,-0.521,-0.37,-0.568,-0.219,-0.305,-0.62,-0.38,-0.129,-0.215,-0.464,-0.613,-0.571,-0.403,-0.227,-0.129,-0.137,-0.231,-0.365,-0.494,-0.585,-0.62
3,9,10,-0.611,-0.46,-0.658,-0.309,-0.395,-0.71,-0.47,-0.22,-0.305,-0.554,-0.704,-0.661,-0.493,-0.317,-0.219,-0.227,-0.321,-0.455,-0.585,-0.675,-0.71
3,9,10.5,-0.646,-0.495,-0.693,-0.344,-0.43,-0.745,-0.505,-0.254,-0.34,-0.589,-0.738,-0.696,-0.528,-0.352,-0.254,-0.262,-0.356,-0.49,-0.62,-0.71,-0.745
3,9.5,0.5,-0.677,-0.526,-0.723,-0.375,-0.461,-0.776,-0.535,-0.285,-0.371,-0.62,-0.769,-0.726,-0.558,-0.382,-0.285,-0.293,-0.386,-0.521,-0.65,-0.74,-0.775
3,9.5,1,-0.526,-0.375,-0.572,-0.224,-0.31,-0.625,-0.384,-0.134,-0.22,-0.469,-0.618,-0.575,-0.407,-0.231,-0.134,-0.142,-0.235,-0.37,-0.499,-0.59,-0.624
3,9.5,1.5,-0.723,-0.572,-0.77,-0.421,-0.508,-0.822,-0.582,-0.332,-0.418,-0.667,-0.816,-0.773,-0.605,-0.429,-0.332,-0.34,-0.433,-0.568,-0.697,-0.787,-0.822
3,9.5,2,-0.375,-0.224,-0.421,-0.073,-0.159,-0.474,-0.233,0.017,-0.069,-0.318,-0.467,-0.424,-0.256,-0.081,0.017,0.009,-0.084,-0.219,-0.348,-0.439,-0.473
3,9.5,2.5,-0.461,-0.31,-0.508,-0.159,-0.245,-0.56,-0.32,-0.069,-0.155,-0.404,-0.553,-0.511,-0.343,-0.167,-0.069,-0.077,-0.171,-0.305,-0.434,-0.525,-0.56
3,9.5,3,-0.776,-0.625,-0.822,-0.474,-0.56,-0.875,-0.634,-0.384,-0.47,-0.719,-0.868,-0.825,-0.657,-0.481,-0.384,-0.392,-0.485,-0.62,-0.749,-0.84,-0.874
3,9.5,3.5,-0.535,-0.384,-0.582,-0.233,-0.32,-0.634,-0.394,-0.144,-0.23,-0.478,-0.628,-0.585,-0.417,-0.241,-0.143,-0.152,-0.245,-0.38,-0.509,-0.599,-0.634
3,9.5,4,-0.285,-0.134,-0.332,0.017,-0.069,-0.384,-0.144,0.107,0.021,-0.228,-0.377,-0.335,-0.167,0.009,0.107,0.099,0.005,-0.129,-0.259,-0.349,-0.384
3,9.5,4.5,-0.371,-0.22,-0.418,-0.069,-0.155,-0.47,-0.23,0.021,-0.065,-0.314,-0.463,-0.421,-0.253,-0.077,0.021,0.013,-0.081,-0.215,-0.345,-0.435,-0.47
3,9.5,5,-0.62,-0.469,-0.667,-0.318,-0.404,-0.719,-0.478,-0.228,-0.314,-0.563,-0.712,-0.67,-0.502,-0.326,-0.228,-0.236,-0.33,-0.464,-0.593,-0.684,-0.719
3,9.5,5.5,-0.769,-0.618,-0.816,-0.467,-0.553,-0.868,-0.628,-0.377,-0.463,-0.712,-0.861,-0.819,-0.651,-0.475,-0.377,-0.385,-0.479,-0.613,-0.743,-0.833,-0.868
3,9.5,6,-0.726,-0.575,-0.773,-0.424,-0.511,-0.825,-0.585,-0.335,-0.421,-0.67,-0.819,-0.776,-0.608,-0.432,-0.334,-0.343,-0.436,-0.571,-0.7,-0.79,-0.825
3,9.5,6.5,-0.558,-0.407,-0.605,-0.256,-0.343,-0.657,-0.417,-0.167,-0.253,-0.502,-0.651,-0.608,-0.44,-0.264,-0.167,-0.175,-0.268,-0.403,-0.532,-0.622,-0.657
3,9.5,7,-0.382,-0.231,-0.429,-0.081,-0.167,-0.481,-0.241,0.009,-0.077,-0.326,-0.475,-0.432,-0.264,-0.088,0.009,0.001,-0.092,-0.227,-0.356,-0.446,-0.481
3,9.5,7.5,-0.285,-0.134,-0.332,0.017,-0.069,-0.384,-0.143,0.107,0.021,-0.228,-0.377,-0.334,-0.167,0.009,0.107,0.099,0.005,-0.129,-0.258,-0.349,-0.383
3,9.5,8,-0.293,-0.142,-0.34,0.009,-0.077,-0.392,-0.152,0.099,0.013,-0.236,-0.385,-0.343,-0.175,0.001,0.099,0.091,-0.003,-0.137,-0.266,-0.357,-0.392
3,9.5,8.5,-0.386,-0.235,-0.433,-0.084,-0.171,-0.485,-0.245,0.005,-0.081,-0.33,-0.479,-0.436,-0.268,-0.092,0.005,-0.003,-0.096,-0.231,-0.36,-0.45,-0.485
3,9.5,9,-0.521,-0.37,-0.568,-0.219,-0.305,-0.62,-0.38,-0.129,-0.215,-0.464,-0.613,-0.571,-0.403,-0.227,-0.129,-0.137,-0.231,-0.365,-0.494,-0.585,-0.62
3,9.5,9.5,-0.65,-0.499,-0.697,-0.348,-0.434,-0.749,-0.509,-0.259,-0.345,-0.593,-0.743,-0.7,-0.532,-0.356,-0.258,-0.266,-0.36,-0.494,-0.624,-0.714,-0.749
3,9.5,10,-0.74,-0.59,-0.787,-0.439,-0.525,-0.84,-0.599,-0.349,-0.435,-0.684,-0.833,-0.79,-0.622,-0.446,-0.349,-0.357,-0.45,-0.585,-0.714,-0.804,-0.839
3,9.5,10.5,-0.775,-0.624,-0.822,-0.473,-0.56,-0.874,-0.634,-0.384,-0.47,-0.719,-0.868,-0.825,-0.657,-0.481,-0.383,-0.392,-0.485,-0.62,-0.749,-0.839,-0.874
3,10,0.5,-0.767,-0.616,-0.814,-0.465,-0.551,-0.866,-0.626,-0.375,-0.461,-0.71,-0.859,-0.817,-0.649,-0.473,-0.375,-0.383,-0.477,-0.611,-0.74,-0.831,-0.866
3,10,1,-0.616,-0.465,-0.663,-0.314,-0.4,-0.715,-0.475,-0.224,-0.31,-0.559,-0.708,-0.666,-0.498,-0.322,-0.224,-0.232,-0.326,-0.46,-0.59,-0.68,-0.715
3,10,1.5,-0.814,-0.663,-0.861,-0.512,-0.598,-0.913,-0.672,-0.422,-0.508,-0.757,-0.906,-0.863,-0.696,-0.52,-0.422,-0.43,-0.524,-0.658,-0.787,-0.878,-0.912
3,10,2,-0.465,-0.314,-0.512,-0.163,-0.249,-0.564,-0.324,-0.073,-0.159,-0.408,-0.557,-0.515,-0.347,-0.171,-0.073,-0.081,-0.175,-0.309,-0.439,-0.529,-0.564
3,10,2.5,-0.551,-0.4,-0.598,-0.249,-0.335,-0.65,-0.41,-0.16,-0.245,-0.494,-0.644,-0.601,-0.433,-0.257,-0.159,-0.167,-0.261,-0.395,-0.525,-0.615,-0.65
3,10,3,-0.866,-0.715,-0.913,-0.564,-0.65,-0.965,-0.725,-0.474,-0.56,-0.809,-0.958,-0.916,-0.748,-0.572,-0.474,-0.482,-0.576,-0.71,-0.84,-0.93,-0.965
3,10,3.5,-0.626,-0.475,-0.672,-0.324,-0.41,-0.725,-0.484,-0.234,-0.32,-0.569,-0.718,-0.675,-0.507,-0.331,-0.234,-0.242,-0.335,-0.47,-0.599,-0.69,-0.724
3,10,4,-0.375,-0.224,-0.422,-0.073,-0.16,-0.474,-0.234,0.016,-0.07,-0.318,-0.468,-0.425,-0.257,-0.081,0.017,0.008,-0.085,-0.22,-0.349,-0.439,-0.474
3,10,4.5,-0.461,-0.31,-0.508,-0.159,-0.245,-0.56,-0.32,-0.07,-0.156,-0.404,-0.554,-0.511,-0.343,-0.167,-0.069,-0.078,-0.171,-0.305,-0.435,-0.525,-0.56
3,10,5,-0.71,-0.559,-0.757,-0.408,-0.494,-0.809,-0.569,-0.318,-0.404,-0.653,-0.802,-0.76,-0.592,-0.416,-0.318,-0.326,-0.42,-0.554,-0.684,-0.774,-0.809
3,10,5.5,-0.859,-0.708,-0.906,-0.557,-0.644,-0.958,-0.718,-0.468,-0.554,-0.802,-0.952,-0.909,-0.741,-0.565,-0.467,-0.476,-0.569,-0.704,-0.833,-0.923,-0.958
3,10,6,-0.817,-0.666,-0.863,-0.515,-0.601,-0.916,-0.675,-0.425,-0.511,-0.76,-0.909,-0.866,-0.698,-0.522,-0.425,-0.433,-0.526,-0.661,-0.79,-0.881,-0.915
3,10,6.5,-0.649,-0.498,-0.696,-0.347,-0.433,-0.748,-0.507,-0.257,-0.343,-0.592,-0.741,-0.698,-0.53,-0.355,-0.257,-0.265,-0.359,-0.493,-0.622,-0.713,-0.747
3,10,7,-0.473,-0.322,-0.52,-0.171,-0.257,-0.572,-0.331,-0.081,-0.167,-0.416,-0.565,-0.522,-0.355,-0.179,-0.081,-0.089,-0.183,-0.317,-0.446,-0.537,-0.572
3,10,7.5,-0.375,-0.224,-0.422,-0.073,-0.159,-0.474,-0.234,0.017,-0.069,-0.318,-0.467,-0.425,-0.257,-0.081,0.017,0.009,-0.085,-0.219,-0.349,-0.439,-0.474
3,10,8,-0.383,-0.232,-0.43,-0.081,-0.167,-0.482,-0.242,0.008,-0.078,-0.326,-0.476,-0.433,-0.265,-0.089,0.009,0.001,-0.093,-0.227,-0.357,-0.447,-0.482
3,10,8.5,-0.477,-0.326,-0.524,-0.175,-0.261,-0.576,-0.335,-0.085,-0.171,-0.42,-0.569,-0.526,-0.359,-0.183,-0.085,-0.093,-0.187,-0.321,-0.45,-0.541,-0.575
3,10,9,-0.611,-0.46,-0.658,-0.309,-0.395,-0.71,-0.47,-0.22,-0.305,-0.554,-0.704,-0.661,-0.493,-0.317,-0.219,-0.227,-0.321,-0.455,-0.585,-0.675,-0.71
3,10,9.5,-0.74,-0.59,-0.787,-0.439,-0.525,-0.84,-0.599,-0.349,-0.435,-0.684,-0.833,-0.79,-0.622,-0.446,-0.349,-0.357,-0.45,-0.585,-0.714,-0.804,-0.839
3,10,10,-0.831,-0.68,-0.878,-0.529,-0.615,-0.93,-0.69,-0.439,-0.525,-0.774,-0.923,-0.881,-0.713,-0.537,-0.439,-0.447,-0.541,-0.675,-0.804,-0.895,-0.93
3,10,10.5,-0.866,-0.715,-0.912,-0.564,-0.65,-0.965,-0.724,-0.474,-0.56,-0.809,-0.958,-0.915,-0.747,-0.572,-0.474,-0.482,-0.575,-0.71,-0.839,-0.93,-0.964
3,10.5,0.5,-0.802,-0.651,-0.848,-0.5,-0.586,-0.901,-0.66,-0.41,-0.496,-0.745,-0.894,-0.851,-0.683,-0.508,-0.41,-0.418,-0.511,-0.646,-0.775,-0.866,-0.9
3,10.5,1,-0.651,-0.5,-0.698,-0.349,-0.435,-0.75,-0.509,-0.259,-0.345,-0.594,-0.743,-0.7,-0.532,-0.357,-0.259,-0.267,-0.361,-0.495,-0.624,-0.715,-0.749
3,10.5,1.5,-0.848,-0.698,-0.895,-0.547,-0.633,-0.948,-0.707,-0.457,-0.543,-0.792,-0.941,-0.898,-0.73,-0.554,-0.457,-0.465,-0.558,-0.693,-0.822,-0.912,-0.947
3,10.5,2,-0.5,-0.349,-0.547,-0.198,-0.284,-0.599,-0.358,-0.108,-0.194,-0.443,-0.592,-0.549,-0.382,-0.206,-0.108,-0.116,-0.21,-0.344,-0.473,-0.564,-0.598
3,10.5,2.5,-0.586,-0.435,-0.633,-0.284,-0.37,-0.685,-0.445,-0.194,-0.28,-0.529,-0.678,-0.636,-0.468,-0.292,-0.194,-0.202,-0.296,-0.43,-0.56,-0.65,-0.685
3,10.5,3,-0.901,-0.75,-0.948,-0.599,-0.685,-1,-0.759,-0.509,-0.595,-0.844,-0.993,-0.95,-0.782,-0.607,-0.509,-0.517,-0.61,-0.745,-0.874,-0.965,-0.999
3,10.5,3.5,-0.66,-0.509,-0.707,-0.358,-0.445,-0.759,-0.519,-0.269,-0.355,-0.604,-0.753,-0.71,-0.542,-0.366,-0.269,-0.277,-0.37,-0.505,-0.634,-0.724,-0.759
3,10.5,4,-0.41,-0.259,-0.457,-0.108,-0.194,-0.509,-0.269,-0.018,-0.104,-0.353,-0.502,-0.46,-0.292,-0.116,-0.018,-0.026,-0.12,-0.254,-0.384,-0.474,-0.509
3,10.5,4.5,-0.496,-0.345,-0.543,-0.194,-0.28,-0.595,-0.355,-0.104,-0.19,-0.439,-0.588,-0.546,-0.378,-0.202,-0.104,-0.112,-0.206,-0.34,-0.47,-0.56,-0.595
3,10.5,5,-0.745,-0.594,-0.792,-0.443,-0.529,-0.844,-0.604,-0.353,-0.439,-0.688,-0.837,-0.795,-0.627,-0.451,-0.353,-0.361,-0.455,-0.589,-0.719,-0.809,-0.844
3,10.5,5.5,-0.894,-0.743,-0.941,-0.592,-0.678,-0.993,-0.753,-0.502,-0.588,-0.837,-0.986,-0.944,-0.776,-0.6,-0.502,-0.51,-0.604,-0.738,-0.868,-0.958,-0.993
3,10.5,6,-0.851,-0.7,-0.898,-0.549,-0.636,-0.95,-0.71,-0.46,-0.546,-0.795,-0.944,-0.901,-0.733,-0.557,-0.46,-0.468,-0.561,-0.696,-0.825,-0.915,-0.95
3,10.5,6.5,-0.683,-0.532,-0.73,-0.382,-0.468,-0.782,-0.542,-0.292,-0.378,-0.627,-0.776,-0.733,-0.565,-0.389,-0.292,-0.3,-0.393,-0.528,-0.657,-0.747,-0.782
3,10.5,7,-0.508,-0.357,-0.554,-0.206,-0.292,-0.607,-0.366,-0.116,-0.202,-0.451,-0.6,-0.557,-0.389,-0.213,-0.116,-0.124,-0.217,-0.352,-0.481,-0.572,-0.606
3,10.5,7.5,-0.41,-0.259,-0.457,-0.108,-0.194,-0.509,-0.269,-0.018,-0.104,-0.353,-0.502,-0.46,-0.292,-0.116,-0.018,-0.026,-0.12,-0.254,-0.383,-0.474,-0.509
3,10.5,8,-0.418,-0.267,-0.465,-0.116,-0.202,-0.517,-0.277,-0.026,-0.112,-0.361,-0.51,-0.468,-0.3,-0.124,-0.026,-0.034,-0.128,-0.262,-0.392,-0.482,-0.517
3,10.5,8.5,-0.511,-0.361,-0.558,-0.21,-0.296,-0.61,-0.37,-0.12,-0.206,-0.455,-0.604,-0.561,-0.393,-0.217,-0.12,-0.128,-0.221,-0.356,-0.485,-0.575,-0.61
3,10.5,9,-0.646,-0.495,-0.693,-0.344,-0.43,-0.745,-0.505,-0.254,-0.34,-0.589,-0.738,-0.696,-0.528,-0.352,-0.254,-0.262,-0.356,-0.49,-0.62,-0.71,-0.745
3,10.5,9.5,-0.775,-0.624,-0.822,-0.473,-0.56,-0.874,-0.634,-0.384,-0.47,-0.719,-0.868,-0.825,-0.657,-0.481,-0.383,-0.392,-0.485,-0.62,-0.749,-0.839,-0.874
3,10.5,10,-0.866,-0.715,-0.912,-0.564,-0.65,-0.965,-0.724,-0.474,-0.56,-0.809,-0.958,-0.915,-0.747,-0.572,-0.474,-0.482,-0.575,-0.71,-0.839,-0.93,-0.964
3,10.5,10.5,-0.9,-0.749,-0.947,-0.598,-0.685,-0.999,-0.759,-0.509,-0.595,-0.844,-0.993,-0.95,-0.782,-0.606,-0.509,-0.517,-0.61,-0.745,-0.874,-0.964,-0.999
3.5,0.5,0.5,-0.463,-0.312,-0.509,-0.161,-0.247,-0.562,-0.321,-0.071,-0.157,-0.406,-0.555,-0.512,-0.344,-0.168,-0.071,-0.079,-0.172,-0.307,-0.436,-0.527,-0.561
3.5,0.5,1,-0.312,-0.161,-0.358,-0.01,-0.096,-0.411,-0.17,0.08,-0.006,-0.255,-0.404,-0.361,-0.193,-0.018,0.08,0.072,-0.021,-0.156,-0.285,-0.376,-0.41
3.5,0.5,1.5,-0.509,-0.358,-0.556,-0.208,-0.294,-0.608,-0.368,-0.118,-0.204,-0.453,-0.602,-0.559,-0.391,-0.215,-0.118,-0.126,-0.219,-0.354,-0.483,-0.573,-0.608
3.5,0.5,2,-0.161,-0.01,-0.208,0.141,0.055,-0.26,-0.019,0.231,0.145,-0.104,-0.253,-0.21,-0.042,0.133,0.231,0.223,0.13,-0.005,-0.134,-0.225,-0.259
3.5,0.5,2.5,-0.247,-0.096,-0.294,0.055,-0.031,-0.346,-0.106,0.145,0.059,-0.19,-0.339,-0.297,-0.129,0.047,0.145,0.137,0.043,-0.091,-0.221,-0.311,-0.346
3.5,0.5,3,-0.562,-0.411,-0.608,-0.26,-0.346,-0.661,-0.42,-0.17,-0.256,-0.505,-0.654,-0.611,-0.443,-0.268,-0.17,-0.178,-0.271,-0.406,-0.535,-0.626,-0.66
3.5,0.5,3.5,-0.321,-0.17,-0.368,-0.019,-0.106,-0.42,-0.18,0.07,-0.016,-0.265,-0.414,-0.371,-0.203,-0.027,0.071,0.062,-0.031,-0.166,-0.295,-0.385,-0.42
3.5,0.5,4,-0.071,0.08,-0.118,0.231,0.145,-0.17,0.07,0.321,0.235,-0.014,-0.163,-0.121,0.047,0.223,0.321,0.313,0.219,0.085,-0.045,-0.135,-0.17
3.5,0.5,4.5,-0.157,-0.006,-0.204,0.145,0.059,-0.256,-0.016,0.235,0.149,-0.1,-0.249,-0.207,-0.039,0.137,0.235,0.227,0.133,-0.001,-0.131,-0.221,-0.256
3.5,0.5,5,-0.406,-0.255,-0.453,-0.104,-0.19,-0.505,-0.265,-0.014,-0.1,-0.349,-0.498,-0.456,-0.288,-0.112,-0.014,-0.022,-0.116,-0.25,-0.379,-0.47,-0.505
3.5,0.5,5.5,-0.555,-0.404,-0.602,-0.253,-0.339,-0.654,-0.414,-0.163,-0.249,-0.498,-0.647,-0.605,-0.437,-0.261,-0.163,-0.171,-0.265,-0.399,-0.529,-0.619,-0.654
3.5,0.5,6,-0.512,-0.361,-0.559,-0.21,-0.297,-0.611,-0.371,-0.121,-0.207,-0.456,-0.605,-0.562,-0.394,-0.218,-0.12,-0.129,-0.222,-0.357,-0.486,-0.576,-0.611
3.5,0.5,6.5,-0.344,-0.193,-0.391,-0.042,-0.129,-0.443,-0.203,0.047,-0.039,-0.288,-0.437,-0.394,-0.226,-0.05,0.047,0.039,-0.054,-0.189,-0.318,-0.408,-0.443
3.5,0.5,7,-0.168,-0.018,-0.215,0.133,0.047,-0.268,-0.027,0.223,0.137,-0.112,-0.261,-0.218,-0.05,0.126,0.223,0.215,0.122,-0.013,-0.142,-0.232,-0.267
3.5,0.5,7.5,-0.071,0.08,-0.118,0.231,0.145,-0.17,0.071,0.321,0.235,-0.014,-0.163,-0.12,0.047,0.223,0.321,0.313,0.219,0.085,-0.044,-0.135,-0.169
3.5,0.5,8,-0.079,0.072,-0.126,0.223,0.137,-0.178,0.062,0.313,0.227,-0.022,-0.171,-0.129,0.039,0.215,0.313,0.305,0.211,0.077,-0.053,-0.143,-0.178
3.5,0.5,8.5,-0.172,-0.021,-0.219,0.13,0.043,-0.271,-0.031,0.219,0.133,-0.116,-0.265,-0.222,-0.054,0.122,0.219,0.211,0.118,-0.017,-0.146,-0.236,-0.271
3.5,0.5,9,-0.307,-0.156,-0.354,-0.005,-0.091,-0.406,-0.166,0.085,-0.001,-0.25,-0.399,-0.357,-0.189,-0.013,0.085,0.077,-0.017,-0.151,-0.281,-0.371,-0.406
3.5,0.5,9.5,-0.436,-0.285,-0.483,-0.134,-0.221,-0.535,-0.295,-0.045,-0.131,-0.379,-0.529,-0.486,-0.318,-0.142,-0.044,-0.053,-0.146,-0.281,-0.41,-0.5,-0.535
3.5,0.5,10,-0.527,-0.376,-0.573,-0.225,-0.311,-0.626,-0.385,-0.135,-0.221,-0.47,-0.619,-0.576,-0.408,-0.232,-0.135,-0.143,-0.236,-0.371,-0.5,-0.59,-0.625
3.5,0.5,10.5,-0.561,-0.41,-0.608,-0.259,-0.346,-0.66,-0.42,-0.17,-0.256,-0.505,-0.654,-0.611,-0.443,-0.267,-0.169,-0.178,-0.271,-0.406,-0.535,-0.625,-0.66
3.5,1,0.5,-0.312,-0.161,-0.358,-0.01,-0.096,-0.411,-0.17,0.08,-0.006,-0.255,-0.404,-0.361,-0.193,-0.018,0.08,0.072,-0.021,-0.156,-0.285,-0.376,-0.41
3.5,1,1,-0.161,-0.01,-0.208,0.141,0.055,-0.26,-0.019,0.231,0.145,-0.104,-0.253,-0.21,-0.042,0.133,0.231,0.223,0.13,-0.005,-0.134,-0.225,-0.259
3.5,1,1.5,-0.358,-0.208,-0.405,-0.057,-0.143,-0.458,-0.217,0.033,-0.053,-0.302,-0.451,-0.408,-0.24,-0.064,0.033,0.025,-0.068,-0.203,-0.332,-0.422,-0.457
3.5,1,2,-0.01,0.141,-0.057,0.292,0.206,-0.109,0.132,0.382,0.296,0.047,-0.102,-0.059,0.108,0.284,0.382,0.374,0.28,0.146,0.017,-0.074,-0.108
3.5,1,2.5,-0.096,0.055,-0.143,0.206,0.12,-0.195,0.045,0.296,0.21,-0.039,-0.188,-0.146,0.022,0.198,0.296,0.288,0.194,0.06,-0.07,-0.16,-0.195
3.5,1,3,-0.411,-0.26,-0.458,-0.109,-0.195,-0.51,-0.269,-0.019,-0.105,-0.354,-0.503,-0.46,-0.292,-0.117,-0.019,-0.027,-0.12,-0.255,-0.384,-0.475,-0.509
3.5,1,3.5,-0.17,-0.019,-0.217,0.132,0.045,-0.269,-0.029,0.221,0.135,-0.114,-0.263,-0.22,-0.052,0.124,0.221,0.213,0.12,-0.015,-0.144,-0.234,-0.269
3.5,1,4,0.08,0.231,0.033,0.382,0.296,-0.019,0.221,0.472,0.386,0.137,-0.012,0.03,0.198,0.374,0.472,0.464,0.37,0.236,0.106,0.016,-0.019
3.5,1,4.5,-0.006,0.145,-0.053,0.296,0.21,-0.105,0.135,0.386,0.3,0.051,-0.098,-0.056,0.112,0.288,0.386,0.378,0.284,0.15,0.02,-0.07,-0.105
3.5,1,5,-0.255,-0.104,-0.302,0.047,-0.039,-0.354,-0.114,0.137,0.051,-0.198,-0.347,-0.305,-0.137,0.039,0.137,0.129,0.035,-0.099,-0.229,-0.319,-0.354
3.5,1,5.5,-0.404,-0.253,-0.451,-0.102,-0.188,-0.503,-0.263,-0.012,-0.098,-0.347,-0.496,-0.454,-0.286,-0.11,-0.012,-0.02,-0.114,-0.248,-0.378,-0.468,-0.503
3.5,1,6,-0.361,-0.21,-0.408,-0.059,-0.146,-0.46,-0.22,0.03,-0.056,-0.305,-0.454,-0.411,-0.243,-0.067,0.03,0.022,-0.071,-0.206,-0.335,-0.425,-0.46
3.5,1,6.5,-0.193,-0.042,-0.24,0.108,0.022,-0.292,-0.052,0.198,0.112,-0.137,-0.286,-0.243,-0.075,0.101,0.198,0.19,0.097,-0.038,-0.167,-0.257,-0.292
3.5,1,7,-0.018,0.133,-0.064,0.284,0.198,-0.117,0.124,0.374,0.288,0.039,-0.11,-0.067,0.101,0.277,0.374,0.366,0.273,0.138,0.009,-0.081,-0.116
3.5,1,7.5,0.08,0.231,0.033,0.382,0.296,-0.019,0.221,0.472,0.386,0.137,-0.012,0.03,0.198,0.374,0.472,0.464,0.37,0.236,0.107,0.016,-0.019
3.5,1,8,0.072,0.223,0.025,0.374,0.288,-0.027,0.213,0.464,0.378,0.129,-0.02,0.022,0.19,0.366,0.464,0.456,0.362,0.228,0.098,0.008,-0.027
3.5,1,8.5,-0.021,0.13,-0.068,0.28,0.194,-0.12,0.12,0.37,0.284,0.035,-0.114,-0.071,0.097,0.273,0.37,0.362,0.269,0.134,0.005,-0.085,-0.12
3.5,1,9,-0.156,-0.005,-0.203,0.146,0.06,-0.255,-0.015,0.236,0.15,-0.099,-0.248,-0.206,-0.038,0.138,0.236,0.228,0.134,0,-0.13,-0.22,-0.255
3.5,1,9.5,-0.285,-0.134,-0.332,0.017,-0.07,-0.384,-0.144,0.106,0.02,-0.229,-0.378,-0.335,-0.167,0.009,0.107,0.098,0.005,-0.13,-0.259,-0.349,-0.384
3.5,1,10,-0.376,-0.225,-0.422,-0.074,-0.16,-0.475,-0.234,0.016,-0.07,-0.319,-0.468,-0.425,-0.257,-0.081,0.016,0.008,-0.085,-0.22,-0.349,-0.44,-0.474
3.5,1,10.5,-0.41,-0.259,-0.457,-0.108,-0.195,-0.509,-0.269,-0.019,-0.105,-0.354,-0.503,-0.46,-0.292,-0.116,-0.019,-0.027,-0.12,-0.255,-0.384,-0.474,-0.509
3.5,1.5,0.5,-0.509,-0.358,-0.556,-0.208,-0.294,-0.608,-0.368,-0.118,-0.204,-0.453,-0.602,-0.559,-0.391,-0.215,-0.118,-0.126,-0.219,-0.354,-0.483,-0.573,-0.608
3.5,1.5,1,-0.358,-0.208,-0.405,-0.057,-0.143,-0.458,-0.217,0.033,-0.053,-0.302,-0.451,-0.408,-0.24,-0.064,0.033,0.025,-0.068,-0.203,-0.332,-0.422,-0.457
3.5,1.5,1.5,-0.556,-0.405,-0.603,-0.254,-0.341,-0.655,-0.415,-0.165,-0.251,-0.5,-0.649,-0.606,-0.438,-0.262,-0.165,-0.173,-0.266,-0.401,-0.53,-0.62,-0.655
